full_text,username,screen_name,location,is_verified,quote_count,favorite_count,retweet_count,reply_count,created_at,tweet_id
"Guest Co Host: Amber M.
#PoseFX #MjRodriguez #IndyaMoore #DomoniqueJackson #AngelicaRoss #HailieSahar #AlexiaGarcia #BillyPorter #RyanJamalSwain #DyllonBurnside #AngelCuriel #ChristopherMeloni #Vogue #TransLivesMatter #LGBTQ #podcast
#HouseofEvangelista
https://t.co/9IP1tZg5sk",Mike Brooklyn,MikeBrooklyn,,False,0,0,0,0,Wed Dec 30 23:41:22 +0000 2020,1.34443E+18
"Guest Co Host: Kym
#StopTheHate #StopTheKillings #LGBTQ #truecrime #houseofxtravaganza #houseofdupree #ColdCase #AllBlackLivesMatter #TransLivesMatter #podcast #socialjustice #nbc4ny #ATL #NOLA #NYC #AJC #ChynaGibson #LorenaXtravaganza
#TraceyThompson 
https://t.co/W9nBhiUeEa",Mike Brooklyn,MikeBrooklyn,,False,0,0,0,0,Wed Dec 30 23:39:55 +0000 2020,1.34443E+18
"RT @walkingtheblade: Something my son shared with me. Hozier still top tier. 
#TransLivesMatter #TransIsBeautiful #blackTRANSlivesmatter #NOH8 
See the entirety at the link: 
https://t.co/A0cm0JM0fZ https://t.co/piAtCtoHU0",Bree Lodjureten 🌈🐈 Author,Blackindiaink,Chilling with my Holmies. ,False,0,0,0,0,Wed Dec 30 23:29:17 +0000 2020,1.34443E+18
"RT @EmmsyEmma: To death threats. I don’t know why they waste their time, there is NOTHING they can say or do that will stop me supporting my daughter!!!   #LGBT #LGBTQIA2020 #TransLivesMatter #TransRightsAreHumanRights #AffirmTransKids https://t.co/8Lt0XeRVE8",Simon Blanckensee (he/him/my duck),so_simple_simon,Greystones,False,0,0,0,0,Wed Dec 30 23:02:03 +0000 2020,1.34442E+18
"Feeling pretty in my new sweater I got for Christmas.  So warm and fuzzy!   I hope everyone is doing well.  Hugs 💋💋💋

#feelingpretty #fuzzysweater #transpride🌈 #transgirlsrockthisworld #transisbeautiful #translivesmatter #holidayseason https://t.co/R751TMcFFi","Kristiana Rose Alexa, The Musical Librarian",AlexaKristana,"Grande Prairie, Alberta",False,0,0,0,2,Wed Dec 30 22:49:32 +0000 2020,1.34442E+18
"RT @EmmsyEmma: To death threats. I don’t know why they waste their time, there is NOTHING they can say or do that will stop me supporting my daughter!!!   #LGBT #LGBTQIA2020 #TransLivesMatter #TransRightsAreHumanRights #AffirmTransKids https://t.co/8Lt0XeRVE8",R Foote,reafoote2,,False,0,0,0,0,Wed Dec 30 22:48:32 +0000 2020,1.34442E+18
"RT @EmmsyEmma: To death threats. I don’t know why they waste their time, there is NOTHING they can say or do that will stop me supporting my daughter!!!   #LGBT #LGBTQIA2020 #TransLivesMatter #TransRightsAreHumanRights #AffirmTransKids https://t.co/8Lt0XeRVE8",Piping Hot Gazpacho Soup,According2A_S_H,"Glasgow, Scotland",False,0,0,0,0,Wed Dec 30 22:39:19 +0000 2020,1.34441E+18
"Comedian @frankieboyle called Out @rickygervais for “lazy” Jokes About Trans People....

#Pride #WontBeErased #StopTheHate #EqualityAct #NoTransBan 
#TransIsBeautiful #TransLivesMatter #DefyTheName #LoveIsLove
https://t.co/IcKToeKu28",Jhawn Paul,PinkSheepNews,"Collinsport, Maine",False,0,0,0,1,Wed Dec 30 22:35:07 +0000 2020,1.34441E+18
One of the most incredibly moving documentary’s #disclosure on @NetflixUK. #TransLivesMatter,Ｆｅｌｉｘ Ｂｒｕｎｇｅｒ,felix_brunger,"London, England",False,0,0,0,0,Wed Dec 30 22:15:37 +0000 2020,1.34441E+18
"RT @EmmsyEmma: To death threats. I don’t know why they waste their time, there is NOTHING they can say or do that will stop me supporting my daughter!!!   #LGBT #LGBTQIA2020 #TransLivesMatter #TransRightsAreHumanRights #AffirmTransKids https://t.co/8Lt0XeRVE8",Amy🦋,AmyJamiC,"California, USA",False,0,0,0,0,Wed Dec 30 22:15:15 +0000 2020,1.34441E+18
"RT @FlavAlves: BREAKING NEWS!!  The @DallasVoice named @tglbmovie (The Garden Left Behind) as one of the Best LGBTQ+ movies of 2020. #MustWatch #bestmoviesof2020 #certifiedfresh #transfilm #translivesmatter. Available on @Amazon @iTunes @GooglePlay and more. 
https://t.co/rWOfLwKI9m",Bernadette Quigley,quigdette,NYC,False,0,0,0,0,Wed Dec 30 22:02:00 +0000 2020,1.3444E+18
"Something my son shared with me. Hozier still top tier. 
#TransLivesMatter #TransIsBeautiful #blackTRANSlivesmatter #NOH8 
See the entirety at the link: 
https://t.co/A0cm0JM0fZ https://t.co/piAtCtoHU0",Rachel D. Adams (she/her),walkingtheblade,North Carolina,False,0,0,3,0,Wed Dec 30 22:01:26 +0000 2020,1.3444E+18
"She is the father, the son, and Tiffany’s ghost. #TransLivesMatter 😂🤣😂🤣🤣😂 now bitch try a hoe that will read you back!!!! Idc stop letting these people apologize for they ignorance. She a grown ass women and knows exactly what she is doing and saying. https://t.co/QVnEhPPWkB",TheBestHeadNTexas,LegallyBarbee,"Texas, USA",False,0,0,0,0,Wed Dec 30 21:57:58 +0000 2020,1.3444E+18
"Goodbye VP Homophobic! FYI, conversion therapy doesn’t work &amp; is actually torture. #Gaylivesmatter        #TransLivesMatter #LGBTQIA2020 https://t.co/yyenfig30g",Kathleen Fox Polizzi,cornerworker,IL land of corruption,False,0,0,0,0,Wed Dec 30 21:43:29 +0000 2020,1.3444E+18
Thank you ⁦@RicardoLara4CA!  Our #trans kids will have easier lives because of your actions. ⁩#BlackTransLivesMatter #TransLivesMatter #TransRightsAreHumanRights #TransIsBeautiful ⁦@TransLawCenter⁩ ⁦@TransEquality⁩ ⁦@huffpostqueer⁩ https://t.co/nOiFIeMiVs,Zak #PassSenateBill1 Zoah 🌈,zakzoah,"Las Vegas, NV",False,0,0,0,0,Wed Dec 30 21:19:03 +0000 2020,1.34439E+18
"RT @MikeBrooklyn: New Episode!
Guest Co Host: Chris from Men Like Us Podcast
#relationships #petpeeves #toowongfoo #mjrodriguez #PoseFX #saturdaychurch #transamorous #TransRightsAreHumanRights #TransLivesMatter #podcasts #PodernFamily 
https://t.co/XPAT5ycTC0",Excocet Missile,Excocet,Around,False,0,0,0,0,Wed Dec 30 21:14:51 +0000 2020,1.34439E+18
"RT @MikeBrooklyn: Guest Co Host: Amber M.
#PoseFX #MjRodriguez #IndyaMoore #DomoniqueJackson #AngelicaRoss #HailieSahar #AlexiaGarcia #BillyPorter #RyanJamalSwain #DyllonBurnside #AngelCuriel #ChristopherMeloni #Vogue #TransLivesMatter #LGBTQ #podcasts
#HouseofEvangelista
https://t.co/9IP1tZg5sk",Excocet Missile,Excocet,Around,False,0,0,0,0,Wed Dec 30 21:13:01 +0000 2020,1.34439E+18
"RT @MikeBrooklyn: New Episode!
Guest Co Host: Chris from Men Like Us Podcast
#relationships #petpeeves #toowongfoo #mjrodriguez #PoseFX #saturdaychurch #transamorous #TransRightsAreHumanRights #TransLivesMatter #podcasts #PodernFamily 
https://t.co/XPAT5ycTC0",Mike Brooklyn,MikeBrooklyn,,False,0,0,0,0,Wed Dec 30 21:12:07 +0000 2020,1.34439E+18
"RT @MikeBrooklyn: Guest Co Host: Amber M.
#PoseFX #MjRodriguez #IndyaMoore #DomoniqueJackson #AngelicaRoss #HailieSahar #AlexiaGarcia #BillyPorter #RyanJamalSwain #DyllonBurnside #AngelCuriel #ChristopherMeloni #Vogue #TransLivesMatter #LGBTQ #podcasts
#HouseofEvangelista
https://t.co/9IP1tZg5sk",Mike Brooklyn,MikeBrooklyn,,False,0,0,0,0,Wed Dec 30 21:11:28 +0000 2020,1.34439E+18
"RT @MikeBrooklyn: Guest Co Host: Kym
#StopTheHate #StopTheKillings #LGBTQ #truecrime #houseofxtravaganza #houseofdupree #ColdCase #AllBlackLivesMatter #TransLivesMatter #podcast #socialjustice #abc7ny #ATL #NOLA #NYC #AJC #ChynaGibson #LorenaXtravaganza
#TraceyThompson 
https://t.co/W9nBhiUeEa",Mike Brooklyn,MikeBrooklyn,,False,0,0,0,0,Wed Dec 30 21:11:25 +0000 2020,1.34439E+18
"RT @SVTVNetwork: “Trade”:
“Be Yourself, Everyone Else is Taken” ✊🏽🎬
""TRADE""; is a dark love story that focuses on self-identity, exploration and ones fight for acceptance, which hits home with so many individuals today who fear from the backlash of being gay #trans #transfilm #translivesmatter https://t.co/a6ipYSeLq7",eileen shapiro,EileenShapiro3,,False,0,0,0,0,Wed Dec 30 21:05:31 +0000 2020,1.34439E+18
"“Trade”:
“Be Yourself, Everyone Else is Taken” ✊🏽🎬
""TRADE""; is a dark love story that focuses on self-identity, exploration and ones fight for acceptance, which hits home with so many individuals today who fear from the backlash of being gay #trans #transfilm #translivesmatter https://t.co/a6ipYSeLq7",SVTV Network,SVTVNetwork,,False,0,0,1,0,Wed Dec 30 20:06:07 +0000 2020,1.34437E+18
"All my opinions are unpopular opinions. 
Discrimination=wrong. Abuse=wrong. Nonhuman animals&gt;human animals. Life=magical+also filled with dumbasses. Swearing👍. Capitalism👎.

Feeling sassy today. Support
#BLM #LGBTQ #TransLivesMatter #IndigenousLivesMatter https://t.co/qeY4SOXdkK",Catherine Milos,CatherineMilos,Canada,False,0,0,0,0,Wed Dec 30 19:51:50 +0000 2020,1.34437E+18
"RT @PlanBianca: We need to actively support our #trans brothers and sisters, stand up against the injustices they face, and bring light to the atrocities that can occur from psychological harm. #TransLivesMatter https://t.co/o0viigD0ip",Anthony Vincent,2kidds,,False,0,0,0,0,Wed Dec 30 18:39:36 +0000 2020,1.34435E+18
"RT @EmmsyEmma: To death threats. I don’t know why they waste their time, there is NOTHING they can say or do that will stop me supporting my daughter!!!   #LGBT #LGBTQIA2020 #TransLivesMatter #TransRightsAreHumanRights #AffirmTransKids https://t.co/8Lt0XeRVE8",Ephemerawoman,ephemeragrrl,,False,0,0,0,0,Wed Dec 30 18:15:21 +0000 2020,1.34435E+18
"To death threats. I don’t know why they waste their time, there is NOTHING they can say or do that will stop me supporting my daughter!!!   #LGBT #LGBTQIA2020 #TransLivesMatter #TransRightsAreHumanRights #AffirmTransKids https://t.co/8Lt0XeRVE8",Emma Williams AKA Emilys mum 🏳️‍⚧️🏳️‍🌈,EmmsyEmma,"Liverpool, England.",False,1,1,8,9,Wed Dec 30 18:08:21 +0000 2020,1.34434E+18
"@MightyRebekah Hi Rebekah just wanted to say I saw your episode of marvel's hero project and it made me weep. I'm an in closet Enby Demigirl and it means the world to me to see someone so young using her voice for good. So thank you 🏳️‍🌈 
#TransLivesMatter",Melody 💜💜,clare_melody,,False,0,0,0,0,Wed Dec 30 18:03:05 +0000 2020,1.34434E+18
@RealCandaceO @hilariabaldwin Transgender women ARE women. Your hate speech has consequences. #TransLivesMatter,lolita maeweathers,lolitamaeweathe,"Bronx, NY",False,0,0,0,0,Wed Dec 30 17:46:39 +0000 2020,1.34434E+18
Check out Power Crystal! Available via @Teespring: https://t.co/iNSLS522sw and link in bio! #powercrystal #crystallove #powercrystals #spiritualawakening #mindfulness #quartz #lawofattraction #crystals #clearquartz #pagan #healing #crystalhealing  #crystal #translivesmatter #PMA,You're neat.¹³¹²,___ENDPOINT,,False,0,0,0,0,Wed Dec 30 17:42:07 +0000 2020,1.34434E+18
"RT @PlanBianca: We need to actively support our #trans brothers and sisters, stand up against the injustices they face, and bring light to the atrocities that can occur from psychological harm. #TransLivesMatter https://t.co/o0viigD0ip",Mattie 🏳️‍🌈 ♍,Matdredalia,Endless worlds in my head. ,False,0,0,0,0,Wed Dec 30 17:33:23 +0000 2020,1.34434E+18
"We need to actively support our #trans brothers and sisters, stand up against the injustices they face, and bring light to the atrocities that can occur from psychological harm. #TransLivesMatter https://t.co/o0viigD0ip",Bianca,PlanBianca,"San Francisco, CA",False,0,0,2,3,Wed Dec 30 17:11:03 +0000 2020,1.34433E+18
"RT @SIKEYJPEG: BREAK THE RULE OF CONFORMITY
AND  MOVE   F O R W A R D .

#TransAwareness #GenderAwareness #TransRightsAreHumanRights 
#TransLivesMatter #ArtPH https://t.co/RbFFYRPs6C",SIKEY,SIKEYJPEG,ph,False,0,0,0,0,Wed Dec 30 16:38:02 +0000 2020,1.34432E+18
"@HRC Mourns Courtney “Eshay” Key, Black Trans Woman Killed in Chicago.... 

#Pride #WontBeErased #StopTheHate #EqualityAct #NoTransBan 
#TransIsBeautiful #TransLivesMatter #DefyTheName #LoveIsLove
https://t.co/BHvdZQHW8B",Jhawn Paul,PinkSheepNews,"Collinsport, Maine",False,0,0,0,0,Wed Dec 30 16:00:21 +0000 2020,1.34431E+18
This earth is full of so many cruel ass holes. I just got called a transgender faggot because I have LGBT as my clan tag &amp; LGBT LIVES MATTER as my emblem on call of duty #SMH #LGBTQ #LGBT #TransLivesMatter,The Lone Leagle aka The Truth Teller,SlossMasterMind,African in America ,False,0,0,0,0,Wed Dec 30 15:45:08 +0000 2020,1.34431E+18
"CALIFORNIA—As of January 1st, incarcerated transgender individuals will be able to ask for a transfer to a state prison or detention center that matches with their gender identity.
#TransLivesMatter #lgbtqia #transtwitter 
https://t.co/jqzuBXO4B0",translashmedia,translashmedia,"New York, USA",False,0,0,0,0,Wed Dec 30 15:43:00 +0000 2020,1.34431E+18
RT @Hottiie_XO: TRANS IS BEAUTIFUL!! 💓   #TransGirls #PornHub #Transgender #TransLivesMatter https://t.co/neH4vDkhkJ,badazz Mike,badazzmike1130,"Texas, USA",False,0,0,0,0,Wed Dec 30 15:27:52 +0000 2020,1.3443E+18
"Not assuming people’s #gender is a fundamental part of ensuring we are being inclusive of #trans, #GenderDiverse and #NonBinary people. It also ensures that being  #cisgender is not seen as the default. #transgender #TransLivesMatter #TransIsBeautiful",Stevie Lane,StevieMLane,Wadjuk Noongar land (Perth),False,0,0,0,1,Wed Dec 30 15:12:48 +0000 2020,1.3443E+18
"Gender affirming hormone replacement therapy is life saving. 

#HarmReduction
#GAHRT
#PubertyBlockers
#ProtectTransYouth
#TransRightsAreHumanRights
#TransLivesMatter https://t.co/RDN5gIpCyh",Connorsseur,ConnorLingus591,,False,0,0,0,0,Wed Dec 30 14:36:24 +0000 2020,1.34429E+18
"RT @UnitedHAcKtvist: #BlackTransLivesMatter
#TransLivesMatter
#BlackGayLivesMatter 
#GayLivesMatter
#BlackLivesMatter 
#LoveIsLove 
🌈🌈🌈🌈🌈
#EQUALITY 
These kind of #graffitis make my day&lt;3 https://t.co/UFleEaHRqw",⚕️,UnitedHAcKtvist,,False,0,0,0,0,Wed Dec 30 14:31:54 +0000 2020,1.34429E+18
"Transgender Lives are Human Rights ❤️
SUBSCRIBE TODAY to support transgender creators and films Now Streaming on the SVTV Network where it’s Our Lives, Our Stories, Our Way, on One Network.
#svtvnetwork #strongvoices #translivesmatter #lgbt #transgenderfilms #transgenderfilmmaker https://t.co/LKitOk7KZ6",SVTV Network,SVTVNetwork,,False,0,0,0,0,Wed Dec 30 14:18:57 +0000 2020,1.34429E+18
"RT @SceneLGBTQ: Following great interest in the Sussex &amp; Hebden #Lesbian Reintroduction Programme, we share this large gathering of Wild #Sussex Lesbian with fine summer plumage gathering for their annual Roar 🏳️‍⚧️🏳️‍🌈

#NotExtinctLesbian #brightonpride 
#LWithTheT #TransLivesMatter #dykesonbikes https://t.co/UiLJbd0S0K",Alex,calexwolf,People's Republic of Brighton,False,0,0,0,0,Wed Dec 30 14:05:13 +0000 2020,1.34428E+18
"Following great interest in the Sussex &amp; Hebden #Lesbian Reintroduction Programme, we share this large gathering of Wild #Sussex Lesbian with fine summer plumage gathering for their annual Roar 🏳️‍⚧️🏳️‍🌈

#NotExtinctLesbian #brightonpride 
#LWithTheT #TransLivesMatter #dykesonbikes https://t.co/UiLJbd0S0K",Scene Magazine,SceneLGBTQ,"Brighton & Hove, England",False,0,0,1,0,Wed Dec 30 14:03:28 +0000 2020,1.34428E+18
"#BlackLivesMatter Stay an ally! Report, support, vote, speak... USE that privilege in ""small"" &amp; big ways.  #TransLivesMatter #feminist #MeToo #FirstNations #liberalAgenda #climatechange #PoliceBrutality &lt;-- This is NOT ""done"" at the change (2/3)","Beth (she/her, #ally)",BethBakerRS,"Massachusetts, USA",False,0,0,0,1,Wed Dec 30 11:34:24 +0000 2020,1.34425E+18
📷 Have a Wonderful Wednesday y'all! #NoFilter . Black Lives Matter! . . . . . . . #GirlGeek #NerdGirl #asexual #AsexualPride #grayasexual #Demisexual #TransLivesMatter #ProtectTransKids #pride #lgbtq #transpride #WLW #Transbian #girlslikeus... https://t.co/iOLPV3zmS7,🏳️‍⚧️ Justice Dazzle 🖤🤍💜,justicedazzle,"Schenectady, NY",False,0,0,0,0,Wed Dec 30 11:32:56 +0000 2020,1.34425E+18
"RT @translashmedia: This year, 41 transgender or gender non-conforming people (that we know of) were fatally shot or violently killed across the country. That’s up from 25 people in 2019. #TransLivesMatter #BlackTransLivesMatter #TransLash 
https://t.co/LwrGQmUQ8h",Meghan,0x0ddc0ffee,Duwamish land,False,0,0,0,0,Wed Dec 30 11:19:13 +0000 2020,1.34424E+18
"@LGBTfdn @LGBTEqCaucus Remember, regardless of your religious beliefs, how many idols you whorship, or how many sprirts you praise, we are all human beings. #TransLivesMatter   https://t.co/rahbb0x2Sl",Data Scientist,codeitupnow,,False,0,0,0,0,Wed Dec 30 10:29:35 +0000 2020,1.34423E+18
"RT @MikeBrooklyn: New Episode!
Guest Co Host: Chris from Men Like Us Podcast
#relationships #petpeeves #toowongfoo #mjrodriguez #PoseFX #saturdaychurch #transamorous #TransRightsAreHumanRights #TransLivesMatter #podcasts #PodernFamily 
https://t.co/XPAT5ycTC0",Droozin RPG,DroozinRPG,Not an actual person,False,0,0,0,0,Wed Dec 30 10:24:17 +0000 2020,1.34423E+18
What was the best thing that happened to you this year? Comment down and I’ll send you a little treat in your DMs😈 #trans #TransLivesMatter #transgender #transgirl https://t.co/GFQ65ypQNi,Fia,so_fiaxoxo,United Kingdom,False,1,1,4,8,Wed Dec 30 09:50:20 +0000 2020,1.34422E+18
"It’s nice to hear from voices of reason, hope and love, on twitter. 🥰 #TransLivesMatter  https://t.co/DIDpzIJRIl # via @HuffPost",Mangagaga,JasonLeeHR,"Berlin, Germany",False,0,0,0,0,Wed Dec 30 09:48:39 +0000 2020,1.34422E+18
"RT @MikeBrooklyn: New Episode!
Guest Co Host: Chris from Men Like Us Podcast
#relationships #petpeeves #toowongfoo #mjrodriguez #PoseFX #saturdaychurch #transamorous #TransRightsAreHumanRights #TransLivesMatter #podcasts #PodernFamily 
https://t.co/XPAT5ycTC0",Lime Link,lime_link,,False,0,0,0,0,Wed Dec 30 09:00:07 +0000 2020,1.34421E+18
"RT @MikeBrooklyn: New Episode!
Guest Co Host: Chris from Men Like Us Podcast
#relationships #petpeeves #toowongfoo #mjrodriguez #PoseFX #saturdaychurch #transamorous #TransRightsAreHumanRights #TransLivesMatter #podcasts #PodernFamily 
https://t.co/XPAT5ycTC0",The Eudaimonia Podcast,EudaimoniaCast,Ireland,False,0,0,0,0,Wed Dec 30 08:32:06 +0000 2020,1.3442E+18
"Angel Lama Sashays creates history by becoming the first #Transgender woman to make it to the finals of the prestigious #MissUniverse (Nepal) beauty contest. The grand finale of the beauty pageant will take place tomorrow.

#Nepal #TransLivesMatter #LGBTQ https://t.co/lm5x4JA9aV",Asia & World News,AsiaWorldNews4u,ASIA,False,0,0,0,0,Wed Dec 30 06:39:09 +0000 2020,1.34417E+18
Check out Power Crystal! Available via @Teespring: https://t.co/iNSLS522sw and link in bio! #powercrystal #crystallove #powercrystals #spiritualawakening #mindfulness #quartz #lawofattraction #crystals #clearquartz #pagan #healing #crystalhealing  #crystal #translivesmatter #PMA,You're neat.¹³¹²,___ENDPOINT,,False,0,0,0,0,Wed Dec 30 05:38:41 +0000 2020,1.34416E+18
"New Episode!
Guest Co Host: Chris from Men Like Us Podcast
#relationships #petpeeves #toowongfoo #mjrodriguez #PoseFX #saturdaychurch #transamorous #TransRightsAreHumanRights #TransLivesMatter #podcasts #PodernFamily 
https://t.co/XPAT5ycTC0",Mike Brooklyn,MikeBrooklyn,,False,0,0,5,0,Wed Dec 30 05:34:02 +0000 2020,1.34415E+18
"Guest Co Host: Amber M.
#PoseFX #MjRodriguez #IndyaMoore #DomoniqueJackson #AngelicaRoss #HailieSahar #AlexiaGarcia #BillyPorter #RyanJamalSwain #DyllonBurnside #AngelCuriel #ChristopherMeloni #Vogue #TransLivesMatter #LGBTQ #podcasts
#HouseofEvangelista
https://t.co/9IP1tZg5sk",Mike Brooklyn,MikeBrooklyn,,False,0,0,2,0,Wed Dec 30 05:30:56 +0000 2020,1.34415E+18
"Guest Co Host: Kym
#StopTheHate #StopTheKillings #LGBTQ #truecrime #houseofxtravaganza #houseofdupree #ColdCase #AllBlackLivesMatter #TransLivesMatter #podcast #socialjustice #abc7ny #ATL #NOLA #NYC #AJC #ChynaGibson #LorenaXtravaganza
#TraceyThompson 
https://t.co/W9nBhiUeEa",Mike Brooklyn,MikeBrooklyn,,False,0,0,1,0,Wed Dec 30 05:30:35 +0000 2020,1.34415E+18
"RT @rudy_size: Please read &amp; share this amazing story of struggle &amp; strength.

#mustread #podcast #LGBTQ #TransRightsAreHumanRights #LGBTQIAontwitter #TransAgenda #transgirl #transwoman #transgender #trans #TransIsBeautiful #TransLivesMatter #genderfluid 

https://t.co/DtGOFDjzXd",Love is Love,rudy_size,,False,0,0,0,0,Wed Dec 30 05:02:29 +0000 2020,1.34415E+18
"RT @MikeBrooklyn: New Episode!
Guest Co Host: Chris from Men Like Us Podcast
#relationships #petpeeves #toowongfoo #mjrodriguez #PoseFX #saturdaychurch #transamorous #TransRightsAreHumanRights #TransLivesMatter #podcast #PodernFamily 
https://t.co/XPAT5ycTC0",Mike Brooklyn,MikeBrooklyn,,False,0,0,0,0,Wed Dec 30 04:11:12 +0000 2020,1.34413E+18
"RT @MikeBrooklyn: Guest Co Host: Amber M.
#PoseFX #MjRodriguez #IndyaMoore #DomoniqueJackson #AngelicaRoss #HailieSahar #AlexiaGarcia #BillyPorter #RyanJamalSwain #DyllonBurnside #AngelCuriel #ChristopherMeloni #Vogue #TransLivesMatter #LGBTQ #podcast
#HouseofEvangelista
https://t.co/9IP1tZg5sk",Mike Brooklyn,MikeBrooklyn,,False,0,0,0,0,Wed Dec 30 04:10:44 +0000 2020,1.34413E+18
"RT @MikeBrooklyn: Guest Co Host: Kym
#StopTheHate #StopTheKillings #LGBTQ #truecrime #houseofxtravaganza #houseofdupree #ColdCase #AllBlackLivesMatter #TransLivesMatter #podcast #socialjustice #nbc4ny #ATL #NOLA #NYC #AJC #ChynaGibson #LorenaXtravaganza
#TraceyThompson 
https://t.co/W9nBhiUeEa",Mike Brooklyn,MikeBrooklyn,,False,0,0,0,0,Wed Dec 30 04:10:41 +0000 2020,1.34413E+18
“Don’t ask 'Are you sure?' or 'How do you know?' Trust that they’ve done the necessary interior work to arrive at this point.” #sextherapyhawaii #honolulu #hawaii #translivesmatter #lgbtq #pride #loveeachother #latinxsextherapy #latinxsextherapist https://t.co/0rwRINCJNc,Dr. Janet Brito,drjanetbrito,"Honolulu, HI",False,0,0,0,0,Wed Dec 30 04:00:28 +0000 2020,1.34413E+18
"RT @GlobalYouthLGBT: The World Mourns Courtney “Eshay” Key, a Black Trans Woman Killed in Chicago, Illinois, USA. 

#TransLivesMatter #LGBTQIA2020 @GlobalYouthLGBT #TransRightsAreHumanRights #Lgbtqia 
https://t.co/jXAdEirdsz via @HRC",SONC Global Messenger Samuel Cary McAllister,SamuelMcAllis17,United States,False,0,0,0,0,Wed Dec 30 03:56:05 +0000 2020,1.34413E+18
"RT @GlobalYouthLGBT: The World Mourns Courtney “Eshay” Key, a Black Trans Woman Killed in Chicago, Illinois, USA. 

#TransLivesMatter #LGBTQIA2020 @GlobalYouthLGBT #TransRightsAreHumanRights #Lgbtqia 
https://t.co/jXAdEirdsz via @HRC",Denise Dechene🌅🐝🛫,shyredmd,"Delaware, USA",False,0,0,0,0,Wed Dec 30 03:51:29 +0000 2020,1.34413E+18
"RT @GlobalYouthLGBT: The World Mourns Courtney “Eshay” Key, a Black Trans Woman Killed in Chicago, Illinois, USA. 

#TransLivesMatter #LGBTQIA2020 @GlobalYouthLGBT #TransRightsAreHumanRights #Lgbtqia 
https://t.co/jXAdEirdsz via @HRC",~Journey🍀🌿🍄🌾🌽🥝🥦🥬🍒🥑🍓🍏🍌🍉🌶🍇🍋🍍🌱,SouLJOo0oOurney,Asheville,False,0,0,0,0,Wed Dec 30 03:44:26 +0000 2020,1.34413E+18
RT @princessjanaepl: Princess Janae Place Inc need your help to support a community member learn more by clicking the link https://t.co/cPPpELUts2 #HousingIsHealthcare #HolidaySeason #TransLivesMatter,Tanya Asapansa- Johnson Walker,Tanyaasapansa63,"Manhattan, NY",False,0,0,0,0,Wed Dec 30 03:40:16 +0000 2020,1.34413E+18
Happy 22nd bday to social media star and recording artist Itsbambii! @itsbambii #Itsbambii #itsbambiiplayhouse #youtubestar #blackyoutubers #beautiful #translivesmatter #lgbt #ifyouarenotslayingthenwhatareyousaying https://t.co/nbyf7R5kVn,This is why I Rock!,ItsKingsWorld,South Carolina,False,0,0,0,0,Wed Dec 30 03:25:22 +0000 2020,1.34412E+18
"RT @alyxiastarling: I know this probably will not receive any attention, but I am asking anyways because I am desperate for your help. Anything you can do is appreciated even if its just sharing my story. #LGBTQ #TransLivesMatter https://t.co/TxCuilVS9b",Stopthchatter,Stopthchatter1,the unique driftless area,False,0,0,0,0,Wed Dec 30 03:12:57 +0000 2020,1.34412E+18
"RT @alyxiastarling: I know this probably will not receive any attention, but I am asking anyways because I am desperate for your help. Anything you can do is appreciated even if its just sharing my story. #LGBTQ #TransLivesMatter https://t.co/TxCuilVS9b",Mary MAC,GGCalwel,Kansas City,False,0,0,0,0,Wed Dec 30 03:03:20 +0000 2020,1.34412E+18
"RT @PurpleTinabeans: My lovely friend Odhrán really deserves the support to get on testosterone in 2021 &lt;3 Like many countries, waiting lists are shocking here in #NI. 

#gofundme #gofundmedonations #gofundmeplease #TransRightsAreHumanRights #trans #transmen #transmale #translives #TransLivesMatter https://t.co/iRxQvDF8iM",Chris Thompson,CGMThompson,"Cabarlah, QLD Australia",False,0,0,0,0,Wed Dec 30 02:50:54 +0000 2020,1.34411E+18
I made a new post on #Patreon as the #Triadin tales move forward. “Time to let go of fear ... even pain ...” #TheSwallow #Rogar #Ashyu🎨. #representation #translivesmatter #love #family #fantasy #LGBTQIA #ric4art #Japan #Shikoku #Kagawa #日本 #四国 #香川 https://t.co/83DG1FNGwN,Ric4art,innerpeace1979,"Lisbon, Portugal",False,0,0,0,0,Wed Dec 30 01:33:46 +0000 2020,1.34409E+18
"@Phenomenalt_ #SAVEMAYA #TransLivesMatter 
I'm Maya and this is my Story ..
Please help me by share and donate :

https://t.co/dioFUknuuB",Maya,Maya24052097,,False,0,0,0,0,Wed Dec 30 01:17:55 +0000 2020,1.34409E+18
"RT @TheLastSeahorse: To celebrate 120 days of consecutive streaming Seahorse wants to raise $1200 for @TransLifeline. 

Seahorse will be completing 120 runs of the Winter's Day Jumping Puzzle in #GuildWars2 starting @ 1PM Pacific on 1/2/21

https://t.co/ygwzRLJ0xA
#Vtuber #TransLivesMatter #charity",Chris Thompson,CGMThompson,"Cabarlah, QLD Australia",False,0,0,0,0,Wed Dec 30 00:48:22 +0000 2020,1.34408E+18
"New Episode!
Guest Co Host: Chris from Men Like Us Podcast
#relationships #petpeeves #toowongfoo #mjrodriguez #PoseFX #saturdaychurch #transamorous #TransRightsAreHumanRights #TransLivesMatter #podcast #PodernFamily 
https://t.co/XPAT5ycTC0",Mike Brooklyn,MikeBrooklyn,,False,0,0,1,0,Wed Dec 30 00:40:47 +0000 2020,1.34408E+18
